stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,220.67,0,0,0,0,0,4.09,24.52,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,12.84,0,0,1.07,1.07,0,0,0,0,0,0,0,0,1.07,0,0,2.14,112.33,2.14,0,0,0,0,56.7,5.35,0,2.14,13.91,0,0,2.14,0,0,0,0,0,0
21Day,4.02,4.02,0,2.68,1.34,2.68,0,2.68,0,0,1.34,0,0,2.68,4.02,0,9.37,2.68,108.42,24.09,0,0,36.14,0,30.79,12.05,0,9.37,5.35,1.34,2.68,1.34,2.68,2.68,1.34,0,0,0
3Month,0,18.24,0.32,18.56,0.96,0,0.96,0.32,0,1.92,5.12,0.64,7.36,2.24,0.32,3.52,0.32,5.12,189.73,26.24,2.56,0,11.52,1.28,1.6,0.64,0.64,7.36,1.6,0.32,10.88,11.52,0,0,0,22.72,2.88,3.2
22Month,0,33.35,0,14.76,0,0,0.55,1.64,0.55,1.64,22.41,6.56,83.64,7.11,15.31,7.65,0,1.64,324.71,38.27,1.09,1.09,4.37,0,3.83,0,3.28,19.68,0.55,0.55,9.29,45.92,1.09,0,2.19,3.28,0,5.47
