stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,0,0,0,12.26,24.52,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,17.12,4.28,0,13.91,4.28,23.54,0,0,0,1.07,0,0,0,0,0,5.35,24.61,2.14,20.33,0,0,0,0,2633.83,48.14,11.77,17.12,21.4,1.07,2.14,11.77,0,1.07,3.21,0,0,0
21Day,9.37,0,0,34.8,0,30.79,0,2.68,0,1.34,0,4.02,1.34,17.4,4.02,4.02,17.4,174.01,60.23,0,0,25.43,0,1231.45,20.08,21.42,46.85,13.39,34.8,4.02,13.39,4.02,6.69,1.34,0,0,8.03
3Month,0.64,5.76,1.92,30.72,0.96,0,1.28,0.32,5.12,10.24,0.64,30.4,17.28,1.28,19.84,4.16,8.64,158.69,55.03,3.52,0.64,2.24,4.8,127.34,0.32,100.14,271.96,0.64,9.28,350.66,1.6,0,0,0,1152.14,74.55,15.04
22Month,0,7.65,0,14.21,0,0,0,1.09,1.09,14.76,4.92,50.84,3.28,3.28,8.75,0.55,3.83,106.05,38.81,0.55,3.83,6.56,0,155.25,2.19,197.89,558.13,0.55,4.92,288.63,9.29,1.09,0,0,150.88,1.09,9.84
