stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,16.35,0,0,0,0,0,0,0,0,0,0,0,4.09,0,20.43,16.35,0,0,0,0,12.26,183.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,14.98,0,27.81,1.07,1.07,0,0,0,0,0,0,0,1.07,0,3.21,26.74,1.07,29.95,0,8.56,0,1.07,152.98,66.33,1.07,2.14,0,22.47,1.07,0,0,9.63,0,0,0,0,0,0
21Day,8.03,6.69,1.34,48.19,1.34,9.37,0,5.35,0,6.69,0,8.03,0,21.42,0,2.68,9.37,24.09,40.16,0,0,9.37,1.34,64.25,28.11,0,0,0,21.42,8.03,0,2.68,5.35,1.34,1.34,2.68,1.34,0,8.03
3Month,0.32,11.84,2.56,64.31,0,0,0.96,0.96,1.6,43.51,0.64,363.46,12.48,5.76,8,3.2,37.75,30.4,24,1.28,0.32,4.8,30.08,0.96,0.32,0.96,0.96,0,0.32,5.76,0.32,16.32,0.96,0,0,0.32,6.72,4.8,33.27
22Month,0,14.76,2.73,22.96,0,0,4.37,1.09,0.55,92.93,12.03,424.75,10.93,9.84,4.37,1.09,6.56,62.87,15.85,0.55,15.85,2.19,1.09,0.55,0,3.28,1.09,0.55,0.55,2.19,0,3.28,2.19,1.09,0,0,0.55,0,11.48
