stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,28.6,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,20.43,53.12,0,0,0,0,8.17,130.76,0,0,0,28.6,0,0,0,0,0,4.09,0,0,0
72hpf,8.56,9.63,0,8.56,26.74,2.14,0,0,0,0,0,0,2.14,0,0,6.42,2.14,9.63,0,96.28,0,59.91,2.14,4.28,24.61,26.74,0,0,0,243.91,0,0,0,3.21,1.07,4.28,0,0,0
21Day,8.03,2.68,1.34,25.43,6.69,6.69,0,5.35,0,0,0,0,99.05,30.79,12.05,1.34,2.68,8.03,4.02,74.96,0,1.34,9.37,2.68,26.77,14.72,0,1.34,0,153.93,17.4,0,0,8.03,1.34,1.34,1.34,0,14.72
3Month,1.28,58.87,16.32,102.06,2.24,0,11.2,0.96,0.64,54.39,64.31,38.07,4784.52,1538.64,4.16,60.47,12.8,22.4,53.43,159.33,66.23,3.52,43.83,22.08,14.08,2.56,10.24,6.4,0,7.68,45.75,4.16,32.95,20.48,0.64,4.48,18.24,45.11,56.31
22Month,4.92,91.84,9.29,52.48,1.09,0,27.33,3.83,0,16.4,74.35,16.4,10632.98,724.86,5.47,37.72,3.28,12.57,68.88,124.09,2.19,127.37,25.15,0,14.76,0.55,9.29,10.39,14.21,2.73,8.2,0,9.84,81.45,9.29,0.55,3.83,0,35.53
