stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,73.56,4.09,4.09,0,0,0,0,0,12.26,0,0,0,0,114.42,12.26,4.09,53.12,0,0,0,24.52,24.52,845.89,0,0,0,12.26,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,22.47,17.12,3.21,0,1.07,0,0,0,0,0,0,0,0,2.14,5.35,0,7.49,0,0,0,2.14,7.49,27.81,0,0,0,4.28,0,2.14,13.91,0,2.14,0,0,0
21Day,2.68,0,0,6.69,16.06,1.34,0,0,0,0,0,0,0,0,0,1.34,1.34,2.68,4.02,0,0,0,4.02,0,1.34,5.35,0,0,0,8.03,5.35,4.02,1.34,0,0,0,0,0
3Month,0.32,5.76,1.92,211.81,11.2,0,0.64,0.96,6.08,9.92,0,0,58.55,14.4,3.52,23.36,21.12,9.92,13.44,11.84,2.88,0,50.55,13.12,3.2,1.28,0.32,3.2,0,0.96,9.28,94.07,2.56,0.32,0.32,16,2075.19,15.68
22Month,0,3.83,0.55,103.86,1.09,0,0.55,0.55,2.19,3.28,201.72,0,54.67,1.64,0.55,4.92,0.55,3.28,6.56,6.56,0,2.19,32.25,0.55,1.09,0.55,1.64,0.55,0.55,0,1.09,61.23,1.09,0.55,0.55,6.01,6.56,2.19
