stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,24.52,8.17,0,81.73,4.09,4.09,0,0,0,0,0,24.52,0,0,0,0,16.35,12.26,8.17,61.3,0,0,0,4.09,44.95,809.11,0,0,0,8.17,0,0,0,0,16.35,0,0,0
72hpf,1.07,0,0,6.42,1.07,5.35,0,1.07,0,0,1.07,0,0,0,0,0,4.28,14.98,0,27.81,0,2.14,0,0,93.07,73.82,0,0,0,17.12,0,0,5.35,0,0,0,0,0
21Day,6.69,0,4.02,25.43,0,21.42,0,6.69,0,0,0,0,0,1.34,0,2.68,2.68,18.74,0,10.71,0,0,1.34,0,30.79,44.17,0,0,0,6.69,2.68,0,6.69,2.68,0,0,0,6.69
3Month,0,0.32,0,2.24,0,0,0,0,0.96,1.28,0,0,39.99,1.28,0,1.6,0.64,0.32,0.64,0.96,0.32,0,0.32,0,0,0.32,0,0.32,0,0.32,1.28,10.56,0,0,0.32,0,4.16,1.28
22Month,0,3.28,1.64,12.57,0,0,1.64,0,1.09,10.39,2.73,0,360.79,1.64,2.19,22.41,1.09,2.19,8.2,16.95,0,88.56,0,0,0,1.64,0.55,1.64,0.55,1.64,1.64,8.75,0,0,0,1.09,0,1.09
