stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,16.35,0,53.12,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,4.09,32.69,138.94,0,0,0,0,4.09,102.16,0,0,0,36.78,0,0,0,0,0,0,0,0,0
72hpf,10.7,22.47,0,66.33,7.49,5.35,0,1.07,0,0,0,0,0,0,0,0,0,10.7,36.37,2.14,86.65,0,2.14,2.14,0,20.33,23.54,0,0,0,131.58,1.07,0,6.42,1.07,0,12.84,0,0,0
21Day,8.03,2.68,0,72.28,4.02,1.34,0,1.34,0,0,0,0,0,1.34,1.34,2.68,1.34,5.35,14.72,20.08,92.36,0,0,5.35,0,6.69,9.37,1.34,5.35,0,48.19,2.68,2.68,1.34,1.34,5.35,0,0,0,5.35
3Month,0.32,21.76,5.44,125.1,1.28,0,0.32,0,0.96,19.52,6.4,1.28,0,51.83,5.76,0.96,51.83,9.28,24.64,26.24,41.59,7.68,0.64,2.56,19.52,0.32,0.32,5.12,5.76,0,1.92,3.2,62.07,0.96,0,0,1.6,4.48,26.56,35.83
22Month,0,25.69,9.84,103.32,1.09,0,1.09,0,1.09,19.13,2.19,63.96,0,245.99,3.83,0.55,63.96,4.92,7.11,16.95,49.75,1.09,7.11,2.19,1.09,1.64,1.09,3.83,6.01,1.09,0.55,0.55,29.52,3.28,0.55,0,1.64,0,0,9.29
