stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,20.43,0,57.21,4.09,0,0,0,0,0,0,0,12.26,0,0,0,0,4.09,20.43,36.78,130.76,0,0,0,0,40.86,907.18,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,0,0,6.42,0,2.14,0,1.07,0,0,0,0,0,1.07,0,0,0,5.35,6.42,0,10.7,0,0,0,0,64.19,33.16,0,0,11.77,1.07,2.14,2.14,0,0,1.07,0,0,0
21Day,6.69,2.68,0,14.72,0,4.02,0,6.69,0,0,1.34,0,0,0,0,1.34,1.34,1.34,8.03,2.68,16.06,0,0,1.34,0,22.76,29.45,0,0,8.03,2.68,2.68,2.68,1.34,2.68,0,1.34,0,1.34
3Month,0.32,3.52,1.28,39.03,0,0,0.32,0.32,0.32,7.36,13.76,0.32,0,47.67,12.8,2.88,12.16,8,8.32,12.16,15.36,3.84,0.32,5.76,4.16,1.6,0.64,2.24,0.96,0.64,0.64,101.74,0.32,0,0,0.32,2.56,26.24,15.36
22Month,0,4.37,3.28,12.57,0,0,0.55,0.55,0,4.37,12.57,3.83,0,73.25,6.01,3.83,33.35,0,1.64,13.67,8.75,0,1.09,4.92,0.55,1.09,1.64,1.09,2.19,0.55,0,39.36,0.55,0.55,0,0,1.09,0.55,6.56
