stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,8.17,175.72,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,78.09,9.63,0,43.86,29.95,85.58,0,0,0,0,0,0,1.07,0,1.07,1.07,12.84,123.03,9.63,90.93,0,5.35,8.56,0,6840.24,1097.61,1.07,433.27,146.56,2.14,0,1955.58,1.07,7.49,10.7,0,0,0
21Day,17.4,4.02,1.34,28.11,12.05,52.2,0,4.02,0,0,1.34,0,9.37,0,4.02,9.37,1.34,16.06,12.05,263.69,0,0,16.06,0,1218.07,204.8,2.68,57.56,84.33,54.88,6.69,598.32,10.71,14.72,1.34,0,0,4.02
3Month,0,10.24,1.6,19.52,0.96,0,0.32,0.64,7.36,4.48,4.48,0.32,134.06,1.28,1.92,7.04,1.92,4.8,5.12,111.66,48.31,0.32,2.56,2.24,3.52,3.84,5.44,12.16,6.08,1.92,7.04,14.08,0,0,0.96,1.92,1.6,4.48
22Month,2.73,8.75,0.55,27.88,0.55,0,2.19,0,4.37,1.09,12.03,6.56,251.46,2.73,15.85,14.21,0,3.28,6.01,120.81,3.28,6.56,0.55,0.55,4.92,3.28,8.2,19.13,2.73,0.55,21.87,24.05,0.55,0,2.19,1.09,0.55,6.01
