stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.86,20.43,0,0,0,0,12.26,126.68,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,2.14,0,2.14,0,0,0,0,0,0,0,0,0,0,0,7.49,0,18.19,0,0,1.07,0,5.35,6.42,1.07,0,0,40.65,0,0,1.07,0,0,0,0,0
21Day,4.02,0,1.34,18.74,1.34,0,0,2.68,0,0,0,0,0,0,9.37,1.34,0,14.72,2.68,196.76,0,0,1.34,0,8.03,1.34,0,0,0,188.73,6.69,1.34,2.68,1.34,0,0,0,2.68
3Month,0.96,3.52,0,37.75,0.32,0,1.28,3.52,11.52,3.84,10.56,0.64,28.8,7.36,5.12,8.96,1.92,40.95,16.64,272.92,58.87,0,13.12,4.48,2.56,0.64,2.24,3.84,0,8.96,2.88,47.67,7.36,0,0.96,3.2,53.75,174.37
22Month,1.09,7.65,2.73,13.67,0,0,2.73,1.64,5.47,0,7.11,9.29,84.73,2.19,3.28,4.37,0.55,3.28,12.03,157.98,13.12,4.37,1.64,0,3.83,1.09,4.37,9.29,0.55,3.28,1.64,48.11,7.11,0,0.55,0.55,0,85.82
