stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,310.57,0,0,0,0,0,0,0,0,0,0,0,0,306.48,8.17,24.52,0,0,0,0,0,65.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,1.07,0,225.73,4.28,6.42,0,0,0,0,0,0,0,0,0,24.61,1165,0,18.19,0,0,0,0,72.75,36.37,0,1.07,0,9.63,0,0,0,4.28,1.07,1.07,1.07,0,0,0
21Day,16.06,1.34,2.68,1547.34,2.68,40.16,0,4.02,2.68,0,0,8.03,0,5.35,28.11,9.37,946.34,1.34,57.56,0,0,34.8,0,48.19,37.48,1.34,1.34,0,17.4,38.82,0,1.34,2.68,0,16.06,0,0,0,1.34
3Month,1.6,3.2,1.6,1097.11,0.32,0,3.2,0.32,47.99,8,0,30.72,10.24,0.64,85.11,5.12,425.85,8.96,10.24,4.48,0.32,73.59,3.52,2.56,0,1.6,1.28,0,0,7.36,0.32,7.36,1.92,0.32,0,0,4.8,6.4,8.64
22Month,0,1.64,8.2,259.66,0,0,3.83,0,45.92,8.75,1.09,62.87,4.37,1.09,191.33,2.73,154.16,5.47,6.01,0.55,1.09,69.43,0.55,1.64,0,3.83,1.64,0.55,1.09,2.73,0,2.73,0.55,0,0,0,0,0,2.19
