stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,8.17,0,44.95,4.09,0,0,0,0,0,12.26,0,0,0,0,0,0,4.09,175.72,0,0,0,0,44.95,788.68,0,0,0,12.26,0,0,0,0,0,4.09,0,0,0
72hpf,21.4,4.28,0,29.95,14.98,3.21,0,0,0,0,1.07,0,0,0,0,5.35,46,2.14,101.63,0,1.07,4.28,0,771.32,204.33,2.14,1.07,0,60.98,3.21,1.07,43.86,3.21,1.07,6.42,0,0,0
21Day,17.4,2.68,0,41.49,2.68,9.37,4.02,1.34,0,1.34,0,1.34,0,4.02,0,1.34,14.72,5.35,103.07,0,1.34,2.68,0,153.93,42.83,4.02,4.02,0,14.72,6.69,2.68,17.4,1.34,6.69,1.34,0,0,1.34
3Month,0.96,3.52,1.28,101.74,3.2,0,0,3.2,8.64,0.32,0,62.71,3.84,1.28,12.8,9.28,35.19,7.68,58.23,11.84,0,4.16,4.48,15.68,3.52,21.12,0.96,0,2.88,3.84,219.81,2.24,0.32,0,2.56,17.6,794.75,7.04
22Month,0,6.01,1.09,58.49,2.19,0,0.55,1.09,7.11,7.65,0,79.26,1.64,1.09,7.11,1.64,6.01,8.75,55.76,2.73,5.47,1.09,0,6.56,0.55,13.67,1.64,1.64,1.64,0,38.27,3.83,3.28,0,0,1.64,3.28,1.09
