stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,8.17,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,32.69,8.17,134.85,0,0,0,0,16.35,208.41,0,0,290.13,0,0,0,0,4.09,0,0,0
72hpf,16.05,1.07,0,9.63,1.07,18.19,0,2.14,0,0,0,0,0,0,0,0,16.05,11.77,2.14,36.37,0,0,0,0,64.19,41.72,0,0,823.74,0,0,11.77,0,745.64,0,0,0
21Day,36.14,0,0,8.03,0,1.34,0,1.34,0,0,0,0,1.34,1.34,1.34,4.02,0,1.34,0,38.82,0,0,1.34,0,12.05,18.74,2.68,1.34,45.51,1.34,1.34,1.34,1.34,252.98,0,0,1.34
3Month,0.32,0.64,0.32,6.72,0,0,0,0,1.28,0,0,0,5.12,3.2,0.32,2.88,0.96,9.28,1.6,5.44,3.2,0,0.96,0.96,0.32,0,2.56,0.64,0.32,0.96,14.08,0,0,12.48,0.32,44.47,1.6
22Month,0,2.73,0,4.92,0,0,1.09,0.55,1.64,3.83,1.64,0,29.52,1.09,0,7.65,0.55,0.55,2.73,7.65,0.55,1.09,0.55,0,0,0,1.09,3.28,1.09,0.55,23.51,0.55,0,1.09,0,0,0
