stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,8.17,0,147.11,0,0,0,0,0,0,0,36.78,0,0,0,0,44.95,57.21,28.6,40.86,0,0,0,4.09,32.69,510.8,0,0,0,12.26,0,0,0,0,0,0,0,0
72hpf,29.95,5.35,0,34.23,3.21,3.21,0,1.07,0,0,0,0,0,0,8.56,0,31.02,115.54,11.77,40.65,0,8.56,0,3.21,175.45,96.28,2.14,2.14,0,29.95,1.07,0,16.05,0,3.21,0,0,0
21Day,21.42,2.68,2.68,87,2.68,60.23,0,33.46,0,1.34,0,0,2.68,0,64.25,2.68,16.06,33.46,12.05,37.48,0,0,5.35,1.34,53.54,29.45,2.68,1.34,0,14.72,8.03,0,1.34,0,4.02,0,0,22.76
3Month,0.96,7.36,3.84,178.85,7.04,0,5.12,0.64,17.92,12.48,0.32,0,183.33,10.24,10.24,71.99,36.47,54.71,60.15,26.56,5.76,0,17.92,15.36,9.6,1.6,9.28,4.16,0,1.28,4.16,134.06,1.92,0,0,5.76,33.91,93.43
22Month,0.55,10.39,8.2,57.4,1.09,0,1.64,1.64,9.84,21.87,40.45,0,465.75,7.11,21.87,145.41,16.95,10.93,74.35,30.61,1.09,7.65,10.39,0.55,5.47,1.09,7.11,8.2,2.19,0.55,0,72.16,6.01,1.09,0,2.19,0,37.72
