stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,24.52,0,0,0,0,8.17,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,4.28,0,6.42,10.7,0,0,0,0,0,0,0,0,0,4.28,21.4,4.28,9.63,0,0,1.07,1.07,46,18.19,0,0,0,11.77,0,0,7.49,1.07,0,0,0,0,0
21Day,20.08,1.34,0,30.79,21.42,0,6.69,0,0,0,0,1.34,6.69,1.34,0,12.05,6.69,25.43,0,0,1.34,0,40.16,13.39,1.34,1.34,0,16.06,1.34,0,1.34,1.34,9.37,2.68,0,0,4.02
3Month,0,3.52,0.64,10.24,0,0,0.32,2.56,6.08,0,36.15,4.16,0.64,9.92,1.6,5.12,2.56,7.04,0.32,0,2.24,1.6,1.28,0,0.96,0.32,0,0,1.28,5.44,0.64,0,0,0.32,2.88,5.12,1.92
22Month,0,3.83,1.64,4.92,0,1.09,0,0.55,4.92,2.19,67.24,1.09,1.09,14.21,0,1.09,3.83,5.47,0,3.83,1.64,0,0,0,1.09,1.09,0.55,0,0,1.64,0.55,0.55,0,0.55,0,0,1.64
