stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,16.35,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,20.43,0,0,0,0,4.09,118.51,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,2.14,0,0,0,1.07,0,0,0,0,0,0,0,2.14,7.49,0,3.21,0,0,0,0,3.21,8.56,0,0,0,0,1.07,0,0,16.05,11.77,0,0,0,0
21Day,4.02,1.34,2.68,29.45,0,6.69,0,5.35,1.34,2.68,0,2.68,0,1.34,6.69,4.02,18.74,1.34,22.76,0,0,0,1.34,18.74,5.35,0,0,0,6.69,12.05,6.69,0,239.6,1287.67,1.34,0,0,4.02
3Month,0,0,1.28,19.52,0,0,0,0,0.32,1.92,0,20.16,1.92,0.32,6.08,2.24,3.84,3.52,2.88,0.64,0.32,0.64,0,0.32,0,0.32,0,0,0,0.32,47.67,0,0,0.96,1.28,0.64,0.64,3.52
22Month,0.55,0,1.09,4.37,0,0,1.09,0,0,2.73,2.19,36.63,1.64,2.19,2.19,0,1.09,4.37,1.64,0,2.73,0,0,0.55,0,0,0.55,0.55,0,0,14.76,0.55,2.19,0.55,0,0,0,0.55
