stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,4.09,0,8.17,0,0,0,0,0,16.35,0,0,0,0,4.09,20.43,93.99,57.21,0,0,0,0,73.56,179.8,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,21.4,8.56,0,24.61,5.35,18.19,0,1.07,0,3.21,0,0,1.07,0,1.07,0,41.72,167.96,19.26,43.86,0,10.7,4.28,6.42,206.47,71.68,0,3.21,0,53.49,0,0,0,19.26,0,0,9.63,0,0,0
21Day,56.22,10.71,16.06,184.72,6.69,258.34,0,77.63,0,2.68,1.34,0,13.39,12.05,21.42,24.09,24.09,76.3,53.54,151.25,0,1.34,36.14,2.68,163.3,54.88,1.34,8.03,0,64.25,29.45,0,1.34,17.4,5.35,17.4,8.03,0,0,14.72
3Month,1.92,20.16,24,332.43,1.28,0,11.84,8,80.63,73.91,0.32,0,249.24,183.33,12.16,144.3,29.76,52.15,213.73,60.47,14.08,1.92,197.41,27.2,11.84,2.56,15.68,8.96,0,3.84,11.84,1.28,111.34,3.2,0,0,2.88,25.28,77.43,52.15
22Month,1.64,23.51,30.07,103.86,1.09,0,8.75,8.2,47.56,104.41,16.4,0,635.76,66.69,19.13,220.3,9.29,12.57,173.29,49.75,1.09,21.32,110.97,3.28,10.93,1.64,17.49,25.15,0.55,2.73,3.28,0,30.07,5.47,2.19,0,0,3.28,0,21.32
