stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,122.59,36.78,0,380.04,4.09,4.09,0,4.09,0,0,0,138.94,0,0,0,4.09,32.69,54565.76,77.64,253.36,0,0,0,4.09,53.12,1936.96,0,0,0,16.35,0,0,0,0,0,12.26,0,0,0
72hpf,285.63,43.86,0,3173,36.37,281.36,0,7.49,0,8.56,0,0,1.07,0,14.98,2.14,315.59,79245.85,54.56,412.94,0,17.12,17.12,11.77,2319.31,1082.63,7.49,11.77,0,500.66,1.07,1.07,149.77,9.63,1.07,29.95,0,0,0
21Day,61.57,6.69,1.34,7898.68,8.03,125.82,0,9.37,1.34,10.71,0,0,29.45,6.69,16.06,24.09,551.48,4816.04,20.08,147.24,0,0,12.05,0,148.58,58.9,9.37,8.03,0,64.25,116.45,0,37.48,4.02,49.53,8.03,0,0,25.43
3Month,0,0.64,1.92,817.47,0,0,0.64,0,3.84,5.12,0,0,17.28,5.12,0.64,11.84,24.64,61.75,4.48,6.4,1.28,0.32,2.88,3.2,0.96,0,1.6,1.28,0,0,3.84,8.64,0,0,0,0.32,2.88,2.88,5.12
22Month,0,2.73,0.55,666.92,0,0,0,0,1.64,4.92,3.28,0,48.65,2.19,0,2.19,9.84,126.28,3.83,5.47,0,1.09,0.55,0,2.19,0,0.55,0,0.55,0,2.73,20.23,1.09,0,0,0,1.09,0,1.09
