stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,81.73,20.43,0,138.94,12.26,12.26,0,0,0,0,0,0,12.26,4.09,0,0,0,28.6,65.38,73.56,335.09,0,0,0,0,155.28,3072.98,0,0,0,36.78,0,0,0,0,0,12.26,0,0,0
72hpf,87.72,23.54,0,105.91,36.37,20.33,0,8.56,0,0,0,0,0,1.07,0,20.33,0,108.05,581.97,14.98,243.91,0,19.26,11.77,1.07,1051.6,1144.68,3.21,22.47,0,187.21,11.77,0,104.84,5.35,1.07,6.42,0,0,0
21Day,101.73,20.08,9.37,386.84,13.39,56.22,0,92.36,0,4.02,4.02,1.34,0,12.05,6.69,112.44,16.06,57.56,214.17,45.51,290.46,0,0,41.49,0,309.2,327.94,2.68,29.45,0,182.04,32.12,14.72,44.17,4.02,13.39,10.71,0,1.34,26.77
3Month,7.36,41.91,47.99,855.22,1.92,0,7.04,14.4,1.28,247.96,27.52,4.8,0,881.78,32.95,42.87,296.59,103.02,213.41,90.87,220.45,71.67,1.92,359.62,9.28,266.52,16.96,59.19,82.55,0,6.4,24.64,1197.25,4.16,1.92,0,6.72,24.32,406.34,96.3
22Month,4.37,43.19,59.59,308.86,2.19,0,8.75,19.13,0,128.46,38.81,654.89,0,1348.6,12.57,62.87,293.55,28.97,53.57,108.24,162.36,4.92,30.07,166.18,1.09,115.34,10.39,63.96,89.65,11.48,2.73,3.28,154.16,8.2,13.67,0,0.55,2.19,3.83,27.33
