stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,28.6,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,237.01,44.95,0,0,0,4.09,12.26,339.17,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,7.49,18.19,0,140.14,11.77,5.35,0,0,0,0,34.23,0,0,0,2.14,0,48.14,10.7,522.06,195.77,0,0,4.28,0,71.68,159.4,0,2.14,0,373.36,3.21,1.07,102.7,0,0,4.28,0,0,0
21Day,17.4,6.69,0,978.47,1.34,34.8,0,2.68,0,2.68,57.56,0,4.02,14.72,32.12,4.02,18.74,91.02,507.3,957.05,0,0,36.14,0,56.22,85.67,1.34,0,0,382.82,34.8,5.35,52.2,8.03,8.03,14.72,0,0,6.69
3Month,0.64,14.08,4.48,1464.41,0.64,0,6.08,0.32,1.28,43.83,106.22,7.68,55.67,45.75,1.92,45.43,136.94,34.55,661.66,647.9,60.47,0.64,234.2,76.47,8,2.88,8.96,5.76,0,24.64,13.44,31.36,5.44,0,0,1.92,7.04,52.79,17.6
22Month,3.83,19.13,9.29,1046.84,0.55,0,16.4,1.64,0,31.71,465.2,57.95,120.26,25.15,9.84,49.2,29.52,9.29,1204.28,787.18,10.39,6.56,250.91,6.56,1.09,3.28,19.13,4.37,1.09,20.77,2.19,10.93,66.69,4.92,0,2.73,1.64,0,6.01
