stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,24.52,0,0,0,0,0,0,0,12.26,0,0,0,0,0,4.09,8.17,73.56,0,0,0,0,24.52,2124.93,0,0,0,16.35,0,0,0,0,24.52,0,0,0
72hpf,4.28,25.67,0,11.77,4.28,12.84,0,0,0,0,0,0,0,0,1.07,0,6.42,7.49,0,81.3,0,0,5.35,1.07,217.17,438.61,2.14,0,0,35.3,1.07,0,34.23,0,31.02,0,0,0
21Day,5.35,36.14,0,5.35,1.34,2.68,0,0,0,0,0,0,1.34,0,4.02,0,2.68,5.35,9.37,81.65,0,0,8.03,0,73.62,82.99,5.35,1.34,0,9.37,5.35,5.35,6.69,1.34,13.39,0,0,2.68
3Month,0.64,134.06,0.96,23.04,0,0,0.64,0.32,0,4.16,0.32,0,11.84,3.84,1.28,8.32,1.6,5.12,6.72,49.27,2.56,0.32,6.08,0.96,2.24,0.32,12.8,0.64,0,4.8,2.56,107.18,2.56,0.32,2.88,194.53,6.08,0.96
22Month,0,198.98,0.55,7.65,0,0,1.09,0,1.09,5.47,5.47,0,44.83,4.37,1.09,8.75,0.55,1.64,4.92,18.04,0.55,3.83,2.73,0.55,7.11,0,21.32,2.19,1.09,2.73,0,26.79,4.37,0,1.64,12.57,0,1.09
