stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,34.8,2.68,0,74.96,1.34,275.74,0,4.02,0,0,1.34,8.03,0,12.05,0,5.35,25.43,5.35,62.91,0,0,8.03,1.34,89.68,82.99,2634.23,1.34,0,18.74,175.35,0,0,6.69,1.34,4.02,2.68,0,0,10.71
3Month,0.96,12.48,2.24,252.44,0.32,0,3.2,1.28,14.72,30.4,0,177.25,123.18,1.92,175.33,2.88,21.76,67.83,143.66,10.56,0.64,8,5.44,2.56,0.64,1779.88,0.64,0,2.24,6.4,0.32,50.87,1.6,0.32,0,0,15.04,7.04,26.24
22Month,0.55,26.79,0.55,26.24,0,0,2.19,0.55,3.83,46.47,1.64,93.48,8.2,2.73,15.85,0.55,4.92,19.13,53.57,0,8.2,1.64,1.09,0,0.55,2599.34,0.55,5.47,2.19,6.56,0,3.83,1.09,0.55,0,0,1.09,0,200.62
