stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,130.76,0,4.09,0,0,0,0,4.09,0,12.26,0,0,0,0,12.26,106.25,20.43,49.04,0,0,0,0,57.21,134.85,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,10.7,6.42,0,53.49,7.49,2.14,0,0,0,1.07,0,0,0,0,0,0,0,39.58,177.59,4.28,66.33,0,3.21,0,2.14,96.28,13.91,0,0,0,67.4,1.07,0,0,0,1.07,0,0,0,0,0
21Day,22.76,10.71,2.68,290.46,8.03,9.37,0,4.02,0,5.35,5.35,1.34,0,5.35,2.68,8.03,9.37,8.03,258.34,8.03,151.25,0,1.34,16.06,0,53.54,9.37,2.68,2.68,0,36.14,10.71,0,0,2.68,9.37,4.02,0,0,0,5.35
3Month,0.32,16.96,6.72,315.47,0.64,0,4.48,0.96,0.64,93.11,46.71,0,0,29.76,62.39,0,45.75,5.76,117.1,37.75,94.07,13.12,0,26.88,7.36,3.52,0.32,1.28,2.24,0,5.76,5.44,0.32,19.2,0.64,0,0,0.32,7.04,1.92,16
22Month,0,54.67,9.29,106.6,0.55,0,1.09,1.09,0.55,43.19,101.68,6.01,0,74.89,20.77,4.92,54.67,1.64,51.93,54.12,120.26,2.73,3.28,16.4,0.55,0.55,0,1.64,1.09,1.09,0,0,0,8.75,1.64,4.92,0,0,2.73,0,6.56
