stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,53.12,57.21,0,159.37,8.17,0,0,0,0,0,0,0,8.17,4.09,0,0,4.09,40.86,49.04,102.16,269.7,0,0,0,0,114.42,1524.23,0,0,0,36.78,0,0,0,0,0,0,8.17,0,0,0
72hpf,171.17,65.26,0,117.68,36.37,267.45,0,9.63,0,0,8.56,0,0,2.14,0,20.33,0,150.84,372.29,26.74,278.15,0,41.72,11.77,6.42,1131.84,691.09,7.49,28.88,0,200.05,12.84,0,8.56,111.26,35.3,14.98,16.05,0,0,0
21Day,112.44,16.06,4.02,331.96,10.71,159.29,0,87,0,0,10.71,0,0,12.05,1.34,103.07,30.79,30.79,220.86,45.51,299.83,0,0,57.56,0,437.7,246.29,2.68,8.03,0,128.5,44.17,0,8.03,32.12,16.06,25.43,8.03,0,0,57.56
3Month,2.88,34.23,8.96,158.69,0.96,0,3.52,8.32,0.64,59.51,30.4,0.64,0,204.45,30.4,12.16,251.8,26.88,43.51,49.59,38.07,4.48,1.28,43.83,5.76,14.08,1.92,4.16,14.72,0,2.24,9.28,0,260.44,3.84,0,0.32,1.6,14.08,219.17,125.42
22Month,2.19,51.39,22.96,80.9,0,0,7.11,7.11,0,50.29,71.61,69.43,0,338.93,14.21,22.41,540.64,4.92,8.2,100.58,60.68,0.55,10.93,32.8,0.55,6.01,0.55,8.75,10.93,6.56,1.64,1.64,0.55,107.69,14.21,6.56,0,1.64,1.64,0.55,57.4
