stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,4.09,12.26,0,0,0,0,4.09,28.6,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,2.14,2.14,2.14,0,0,0,0,0,0,0,0,0,0,7.49,0,5.35,0,1.07,0,0,41.72,7.49,0,0,0,5.35,0,0,0,1.07,0,0,0,0
21Day,0,0,0,17.4,0,10.71,0,4.02,0,1.34,0,0,0,4.02,0,1.34,6.69,2.68,6.69,0,1.34,2.68,0,25.43,5.35,1.34,0,0,5.35,1.34,0,1.34,1.34,2.68,0,0,1.34
3Month,0,3.84,0,33.27,1.6,0,0.96,0.32,4.48,7.04,0,49.59,5.44,1.28,16.32,3.2,11.52,8.64,8.32,5.12,0,1.6,1.92,1.92,0,2.56,0,0,0.32,0.96,10.24,0.32,0,0,6.72,31.67,5.76
22Month,0.55,4.92,1.64,13.67,0,0,1.64,0,2.73,11.48,8.2,92.93,2.19,2.73,27.33,0.55,1.64,6.56,10.39,2.19,1.64,0.55,0,1.64,0,6.01,1.09,0.55,1.64,0,0.55,1.09,0,0,0,0.55,2.73
