stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,4.09,12.26,0,8.17,0,0,0,0,12.26,294.22,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,5.35,2.14,0,4.28,4.28,7.49,0,0,0,0,1.07,0,0,0,1.07,0,2.14,6.42,0,14.98,0,0,0,2.14,117.68,93.07,1.07,1.07,31.02,1.07,0,10.7,0,0,0,0,0,0
21Day,4.02,1.34,0,12.05,1.34,4.02,0,1.34,0,0,0,0,0,0,6.69,0,0,2.68,1.34,18.74,0,0,1.34,0,21.42,14.72,0,1.34,9.37,1.34,0,1.34,1.34,2.68,0,0,0,1.34
3Month,0.32,8.32,0.96,17.6,0.96,0,0,0.32,0,1.6,1.92,0.32,19.2,1.92,0.32,3.2,5.76,8,2.88,27.52,6.72,0,2.88,10.56,2.88,0,4.16,0.32,1.92,0.64,7.04,0.32,0.32,0,0,2.56,0.96,3.2
22Month,0,7.65,0.55,14.21,0,0,0.55,0.55,1.09,0.55,5.47,3.83,32.8,1.09,2.73,1.64,1.64,2.19,10.93,15.85,1.09,4.37,0,0.55,2.73,0.55,4.92,0.55,0.55,0.55,0.55,1.64,1.09,0,0,1.64,0,2.73
