stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,32.69,0,81.73,0,0,0,0,0,0,0,0,4.09,0,0,0,4.09,77.64,118.51,49.04,0,0,0,0,4.09,81.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,13.91,0,27.81,0,1.07,0,0,0,0,0,0,1.07,0,1.07,1.07,21.4,71.68,6.42,8.56,0,16.05,2.14,2.14,14.98,14.98,0,0,0,9.63,1.07,0,3.21,0,7.49,5.35,0,0,0,2.14
21Day,10.71,10.71,2.68,50.86,2.68,22.76,0,4.02,0,0,13.39,0,370.77,1.34,13.39,2.68,2.68,32.12,25.43,159.29,0,5.35,20.08,0,48.19,29.45,1.34,0,0,57.56,29.45,0,2.68,14.72,5.35,5.35,5.35,0,0,9.37
3Month,4.48,26.24,58.87,200.61,2.24,0,43.51,1.92,0.96,53.75,59.51,0.96,18826.46,67.19,5.76,222.68,39.03,64.63,38.71,350.98,102.7,15.68,43.19,22.72,10.24,2.56,12.48,25.92,0,15.36,213.73,0.64,59.83,7.36,0.64,0,2.56,32.63,272.92,60.47
22Month,9.29,56.85,41,173.29,0.55,0,87.46,3.83,0,26.79,115.34,37.17,40559.59,43.19,17.49,101.68,8.2,15.85,66.15,409.99,14.21,559.23,38.27,4.37,9.84,4.92,24.6,53.03,51.39,39.91,26.79,0,31.16,22.41,38.81,0.55,1.64,7.11,0.55,27.33
