stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,57.21,0,0,0,0,0,0,0,0,0,0,0,0,20.43,8.17,8.17,69.47,0,0,0,0,20.43,662,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,3.21,4.28,3.21,0,0,0,0,0,0,0,0,0,0,1.07,7.49,0,6.42,0,0,0,0,34.23,28.88,0,0,10.7,1.07,0,16.05,0,2.14,2.14,0,0,0
21Day,9.37,1.34,1.34,26.77,8.03,6.69,0,2.68,0,0,1.34,0,1.34,1.34,0,0,2.68,8.03,4.02,49.53,0,0,4.02,0,18.74,12.05,0,0,21.42,6.69,1.34,6.69,0,5.35,1.34,1.34,0,1.34
3Month,0,1.28,0.32,30.08,0.64,0,0.32,0.32,0.32,2.24,4.8,0.32,26.56,2.56,0.96,7.04,2.24,13.44,1.6,12.16,0.96,0.32,1.6,1.6,3.2,0.64,0.64,0.32,0,0.96,26.88,0.64,0,0,0.64,2.24,257.24,3.2
22Month,0,3.83,1.64,27.88,1.09,0,0.55,0,0,3.83,3.28,11.48,54.67,1.64,5.47,34.44,3.83,3.28,14.21,25.15,0.55,0.55,2.73,1.64,6.01,0.55,3.83,0,1.09,0,10.93,2.19,0.55,0,0,0,0.55,2.19
