stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,40.86,0,4.09,0,0,0,4.09,0,0,0,0,0,0,0,0,16.35,8.17,77.64,53.12,0,0,0,0,28.6,273.79,0,0,4.09,0,0,0,0,0,0,0,0,0,0
72hpf,21.4,29.95,0,32.09,5.35,16.05,0,1.07,0,0,0,0,0,0,0,0,9.63,53.49,10.7,29.95,0,0,3.21,2.14,83.44,39.58,0,0,33.16,0,0,0,4.28,1.07,1.07,2.14,0,0,0
21Day,25.43,14.72,2.68,112.44,4.02,45.51,0,18.74,0,0,0,0,0,0,8.03,4.02,13.39,33.46,28.11,69.6,0,0,12.05,1.34,48.19,16.06,1.34,4.02,22.76,6.69,0,0,12.05,0,6.69,0,0,0,2.68
3Month,0.64,16.64,1.6,79.99,0.32,0,1.6,2.56,0.32,2.88,12.16,0,6.4,1.92,1.6,6.08,10.56,38.07,10.88,14.72,3.52,0,0.96,2.56,0.96,0,2.24,0.96,2.88,1.28,0.32,8.64,0,0,0,0.32,7.36,1.6,0.96
22Month,0.55,25.69,1.64,15.31,0,0,2.19,2.19,0,2.19,22.41,26.24,28.97,7.11,2.19,9.29,2.19,4.92,10.39,10.93,1.64,2.19,3.28,0,2.19,1.09,3.83,0.55,2.19,0,0,2.19,0,0,0,0,0,0,1.09
