stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,69.47,32.69,0,134.85,0,0,0,0,0,4.09,0,0,0,0,0,20.43,16.35,24.52,253.36,0,0,0,0,40.86,2643.9,0,0,0,57.21,0,0,0,0,0,12.26,0,0,0
72hpf,31.02,47.07,0,58.84,20.33,14.98,0,2.14,0,1.07,0,0,0,1.07,0,28.88,70.61,1.07,254.61,0,3.21,4.28,0,297.4,545.59,1.07,7.49,0,226.8,2.14,1.07,178.66,0,0,21.4,0,0,0
21Day,48.19,5.35,8.03,137.87,20.08,13.39,0,4.02,0,0,1.34,0,4.02,22.76,9.37,9.37,66.93,6.69,207.47,1.34,0,16.06,4.02,219.52,155.27,4.02,4.02,0,65.59,21.42,2.68,53.54,4.02,2.68,5.35,0,0,5.35
3Month,0.32,12.48,2.88,73.91,1.6,0,0.64,0.32,5.76,4.16,0,22.4,3.2,0.64,13.12,4.8,24.32,7.68,28.8,6.72,0,2.24,3.84,4.16,1.6,4.8,0.64,0,0.64,2.24,148.46,10.56,0,0,3.52,29.12,27.84,6.4
22Month,1.09,28.43,9.84,60.68,1.09,0,0.55,0,9.84,5.47,12.57,87.46,3.83,2.19,34.99,0.55,7.11,8.2,30.61,2.73,1.09,3.83,0,9.29,2.19,9.29,3.83,0.55,1.09,1.09,50.84,26.79,0.55,0,1.64,6.01,1.09,2.73
