stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,12.26,0,24.52,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,20.43,12.26,53.12,0,0,0,0,16.35,237.01,0,0,0,12.26,0,0,0,0,0,0,0,0,0
72hpf,5.35,1.07,0,22.47,6.42,6.42,0,1.07,0,0,0,0,1.07,0,0,0,13.91,40.65,2.14,32.09,0,5.35,3.21,1.07,46,43.86,1.07,0,0,40.65,0,0,3.21,1.07,0,6.42,0,0,0
21Day,12.05,2.68,1.34,84.33,2.68,44.17,0,36.14,0,0,0,0,14.72,1.34,16.06,14.72,5.35,20.08,10.71,54.88,0,0,14.72,2.68,14.72,13.39,0,0,0,25.43,8.03,0,2.68,1.34,4.02,1.34,0,0,4.02
3Month,0.32,5.44,3.2,47.99,0.32,0,0.64,0.96,6.72,13.76,0,0,178.53,10.88,0.96,31.67,6.4,13.76,15.68,22.4,3.52,0.32,7.04,5.76,1.28,0.32,3.84,0.96,0,2.88,3.2,16,0.64,0,0,0,14.08,3.52,10.56
22Month,0.55,3.83,2.73,18.59,0,0,3.28,2.19,4.92,29.52,3.28,0,287.54,6.56,4.92,59.59,1.64,6.56,21.87,14.21,0.55,4.37,2.73,1.09,1.09,0,6.01,1.64,1.09,3.28,0,1.64,0.55,0,0,0,1.09,0,4.92
