stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,310.57,0,0,0,0,0,0,0,4.09,0,0,0,0,424.99,32.69,4.09,0,0,0,0,0,4.09,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,26.74,2.14,0,2105.35,1.07,21.4,0,1.07,0,0,0,44.93,0,0,0,0,654.71,339.12,3.21,22.47,0,3.21,1.07,1.07,179.72,51.35,0,1.07,0,10.7,0,0,0,12.84,0,0,0,0,0,0
21Day,13.39,1.34,4.02,1710.65,1.34,29.45,0,0,1.34,4.02,0,0,2.68,1.34,9.37,5.35,706.75,137.87,9.37,36.14,0,1.34,5.35,1.34,46.85,18.74,0,2.68,0,17.4,20.08,0,0,1.34,2.68,4.02,1.34,1.34,0,14.72
3Month,2.88,20.48,14.72,6295.64,0.96,0,14.72,1.6,26.24,59.51,0,0,84.15,73.27,1.92,75.19,972.33,70.07,39.03,48.95,9.6,0.32,13.12,14.08,12.8,0.64,8.96,4.16,0,2.56,35.83,0.32,31.36,2.56,0.96,0,1.28,24.32,25.6,61.75
22Month,0.55,4.37,136.12,652.16,1.09,0,2.73,0,42.64,20.23,16.4,0,32.25,4.37,2.19,5.47,181.49,2.73,9.84,8.2,0,0,3.28,0.55,0,0,2.73,4.92,1.64,0,2.73,0,0,0.55,0,0,0,1.09,0,5.47
