stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,24.52,0,28.6,4.09,0,0,8.17,0,0,0,0,0,0,0,8.17,24.52,4.09,89.9,0,0,0,0,183.89,755.98,16.35,0,0,138.94,0,0,0,0,0,0,0,0,0
72hpf,83.44,13.91,0,108.05,87.72,14.98,0,50.28,0,0,0,0,0,21.4,0,29.95,130.51,0,302.75,0,2.14,7.49,1.07,823.74,388.33,35.3,14.98,0,182.93,3.21,3.21,38.51,3.21,1.07,34.23,0,0,1.07
21Day,95.04,4.02,1.34,234.24,36.14,29.45,0,216.84,10.71,8.03,1.34,6.69,1.34,74.96,2.68,12.05,133.85,61.57,294.48,0,0,85.67,0,259.68,208.81,26.77,5.35,0,46.85,26.77,4.02,40.16,4.02,13.39,20.08,0,0,6.69
3Month,4.16,15.68,4.8,386.5,9.6,0,1.28,35.19,280.28,31.04,0,45.75,12.8,25.6,34.55,27.2,22.72,136.62,23.04,6.4,0.32,173.09,2.24,6.72,8.32,87.03,17.28,0,0.96,2.24,38.71,8.64,0,0,2.24,8.64,8,12.8
22Month,1.09,13.67,10.93,197.89,3.83,0,7.11,48.65,113.16,45.92,103.86,56.31,7.11,84.73,28.97,6.56,22.41,48.11,18.04,1.09,3.28,168.37,0,6.01,4.92,74.89,16.95,3.28,1.64,1.09,34.99,26.79,1.64,0,1.09,1.09,0,6.01
