stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,49.04,24.52,0,237.01,24.52,12.26,0,0,0,0,8.17,0,12.26,0,0,0,0,36.78,40.86,85.81,580.27,0,0,0,0,118.51,6468.78,0,0,0,49.04,0,0,0,0,0,0,16.35,0,0,0
72hpf,158.33,48.14,0,478.2,121.96,70.61,0,22.47,0,0,0,0,0,1.07,0,54.56,0,191.49,370.15,38.51,581.97,0,56.7,17.12,5.35,1841.11,2484.06,14.98,5.35,0,405.45,28.88,0,1.07,155.12,4.28,1.07,27.81,0,0,1.07
21Day,204.8,9.37,9.37,1123.03,26.77,137.87,0,210.15,0,2.68,18.74,4.02,0,21.42,28.11,372.11,8.03,70.94,564.86,127.16,469.83,1.34,0,95.04,0,397.54,779.03,22.76,8.03,0,152.59,61.57,0,6.69,34.8,8.03,18.74,9.37,1.34,0,123.15
3Month,5.12,30.4,22.4,1036,5.12,0,8.64,39.03,1.6,191.33,133.1,1.92,0,171.49,358.02,121.58,245.72,82.55,160.29,210.21,130.54,21.76,0.96,126.06,21.12,40.95,20.48,61.43,8,0,5.76,18.56,1.6,90.23,2.56,0.64,0,2.56,31.67,22.72,347.46
22Month,1.64,65.6,33.89,513.86,4.37,0,17.49,60.13,1.09,149.78,317.06,398.51,0,297.93,223.04,216.48,360.79,29.52,45.37,320.89,150.33,2.73,6.56,101.13,4.37,50.29,6.56,91.29,15.85,9.29,2.73,4.37,0,86.37,9.29,4.37,0,5.47,9.84,0,207.73
