stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,0,0,73.56,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,0,49.04,114.42,0,0,0,0,73.56,706.95,0,0,0,4.09,0,0,0,0,0,8.17,0,0,0
72hpf,7.49,8.56,0,20.33,1.07,2.14,0,2.14,0,0,0,1.07,0,1.07,0,4.28,0,8.56,38.51,2.14,39.58,0,2.14,0,0,236.42,86.65,0,3.21,0,25.67,2.14,0,11.77,0,0,1.07,0,0,0
21Day,18.74,4.02,0,61.57,0,22.76,0,10.71,0,1.34,1.34,0,0,2.68,1.34,18.74,0,10.71,20.08,5.35,42.83,0,1.34,14.72,0,120.47,44.17,1.34,4.02,0,16.06,8.03,0,8.03,5.35,2.68,1.34,0,1.34,6.69
3Month,0.32,3.52,0.96,41.59,0,0,0.32,1.28,0.32,7.04,8.96,0,0,26.24,9.28,1.28,6.08,2.88,12.48,15.04,15.36,2.56,0.32,1.92,0.96,0.64,0.32,0.64,0,0,0.64,1.92,20.48,0,0,0,0,5.44,6.4,7.68
22Month,0,13.12,2.19,26.79,0.55,0,0.55,0.55,0,9.29,23.51,11.48,0,98.94,9.84,4.37,8.75,0.55,2.73,22.41,15.31,0,4.37,0.55,0,0.55,0,5.47,1.64,1.64,0.55,0.55,1.09,2.73,0,0,0.55,0,0,8.75
