stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,5.35,1.34,0,16.06,1.34,2.68,0,10.71,0,2.68,0,1.34,1.34,28.11,1.34,8.03,10.71,40.16,2.68,0,0,0,0,6.69,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,20.08
3Month,0.32,4.8,20.16,248.92,0.32,0,4.8,1.6,86.07,61.75,0.64,52.47,113.26,32.95,499.12,7.68,33.91,171.81,17.92,2.24,0.96,6.08,4.8,1.28,0.32,2.56,2.24,0,0.32,9.6,0.32,10.56,0.64,0.96,0,0,9.6,8.64,369.86
22Month,1.09,18.59,24.05,90.2,0,0,2.19,1.64,59.59,87.46,18.04,126.82,57.4,30.07,404.52,4.92,27.88,125.73,27.88,0,3.28,4.37,0,0,0.55,1.64,0.55,2.19,0,2.19,0,8.2,2.73,0,0,0.55,7.11,0,101.13
