stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,4.09,0,4.09,0,0,0,0,4.09,98.07,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,7.49,1.07,0,0,0,0,0,0,0,0,0,0,3.21,18.19,0,17.12,0,0,0,0,52.42,25.67,1.07,0,6.42,2.14,0,8.56,0,0,0,0,0,0
21Day,2.68,1.34,0,26.77,4.02,4.02,0,1.34,0,0,0,1.34,0,2.68,1.34,1.34,8.03,0,21.42,0,0,0,0,22.76,17.4,0,0,10.71,2.68,0,5.35,2.68,2.68,1.34,0,0,1.34
3Month,0.96,1.6,0.96,30.08,0.96,0,0,0.64,2.56,2.88,0,49.27,4.16,0.96,9.6,3.2,9.28,7.04,11.84,2.24,0,2.56,2.24,1.6,0.64,2.88,0.64,0.32,1.28,32.31,0.32,0,0,0,0.64,3.52,2.24
22Month,0.55,2.73,3.28,18.59,0.55,0,1.64,0.55,2.19,6.56,4.92,106.05,4.37,3.28,32.25,1.09,3.83,8.2,26.79,1.09,6.01,2.19,0,1.09,0,1.64,4.37,1.09,1.09,3.83,1.64,0,0,0,0.55,0,2.73
