stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,114.42,286.05,0,163.46,0,155.28,0,16.35,0,0,0,0,8.17,0,0,0,0,24.52,4.09,482.2,1180.97,0,0,0,0,40.86,1328.08,0,0,0,204.32,0,0,0,0,0,0,0,0,0,0
72hpf,64.19,223.59,0,128.37,7.49,87.72,0,9.63,0,0,3.21,0,0,7.49,0,6.42,0,85.58,64.19,197.91,1514.82,0,85.58,47.07,1.07,1040.91,211.82,2.14,7.49,0,2111.77,6.42,0,0,46,0,4.28,190.42,0,0,0
21Day,109.76,493.92,0,650.53,13.39,246.29,0,100.39,0,0,12.05,9.37,0,49.53,58.9,226.21,29.45,175.35,451.09,1460.34,4231.1,6.69,0,467.15,2.68,400.22,148.58,1.34,8.03,0,2274.17,164.64,0,2.68,21.42,8.03,40.16,57.56,5.35,0,36.14
3Month,7.68,403.78,14.4,199.97,4.48,0,16,9.92,28.8,35.51,377.22,22.72,0,6865.15,207.65,16.32,63.03,42.87,75.51,583.59,4390.66,2832.51,5.12,118.38,23.36,16.32,6.72,16.32,9.92,0,184.93,74.23,0.96,45.75,9.28,7.68,0.64,18.88,300.75,16.32,53.43
22Month,14.76,739.62,19.13,188.05,3.83,0,71.61,6.01,30.07,38.81,202.26,1861.36,0,17139.26,133.93,151.97,69.43,38.27,54.67,1991.46,8416.84,301.75,254.74,186.41,2.19,19.68,9.84,12.57,28.97,33.35,112.06,22.96,0,27.33,138.85,34.44,1.09,21.87,50.84,0.55,62.32
