stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,61.3,12.26,0,8.17,0,8.17,0,4.09,0,0,0,0,12.26,0,0,0,0,4.09,4.09,12.26,110.33,0,0,0,0,77.64,396.38,0,0,0,12.26,0,0,0,0,0,12.26,0,0,0
72hpf,97.35,12.84,0,28.88,5.35,39.58,0,8.56,0,0,1.07,0,0,0,0,5.35,2.14,19.26,52.42,5.35,92,0,7.49,2.14,1.07,346.61,448.24,7.49,3.21,0,74.89,3.21,0,26.74,4.28,0,7.49,0,0,0
21Day,127.16,10.71,1.34,52.2,18.74,179.36,0,151.25,0,0,4.02,0,0,17.4,2.68,28.11,8.03,6.69,25.43,10.71,333.29,2.68,0,29.45,0,161.96,131.18,5.35,1.34,0,124.48,24.09,4.02,22.76,10.71,9.37,10.71,0,0,6.69
3Month,5.12,44.79,4.8,148.14,8.64,0,10.88,23.04,1.28,31.99,64.31,1.6,0,940.33,37.11,17.92,30.4,19.2,67.83,53.75,240.6,88.95,1.28,38.71,35.19,38.71,8.32,47.35,17.92,0,8.64,18.24,724.05,10.88,1.6,0,5.76,48.31,168.29,9.92
22Month,4.37,62.87,6.01,130.1,5.47,0,21.32,19.68,6.01,16.4,135.02,68.33,0,2239.1,32.25,82,27.88,6.56,19.68,88.56,264.58,7.65,52.48,28.97,2.73,25.15,4.37,56.31,51.39,8.2,7.11,3.28,188.05,41.55,15.31,0,2.73,9.29,1.09,6.01
