stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,40.86,28.6,0,102.16,0,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,16.35,0,604.79,0,0,0,0,114.42,2190.31,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,89.86,6.42,0,40.65,4.28,49.21,0,1.07,0,0,0,0,0,2.14,0,0,1.07,16.05,73.82,8.56,185.07,0,3.21,7.49,1.07,4257.77,826.95,0,3.21,119.82,1.07,0,149.77,0,1.07,7.49,0,0,0
21Day,45.51,2.68,1.34,24.09,4.02,22.76,0,4.02,0,0,0,0,0,5.35,1.34,6.69,5.35,0,13.39,4.02,121.81,0,0,24.09,0,360.07,156.61,0,0,36.14,25.43,0,4.02,1.34,5.35,0,0,0,5.35
3Month,0.64,0.96,0.64,6.72,0,0,0.32,0.96,0.64,1.28,0.96,0,0,4.8,1.6,0,11.2,0.64,2.56,3.52,15.68,0.32,0,52.79,1.28,3.2,0,1.6,7.04,0.32,0.64,17.6,0.32,0,0,0.64,0.96,3.2,1.92
22Month,0,1.64,3.83,5.47,0,0,0,0,0,2.19,0.55,1.64,0,11.48,0,1.09,8.2,1.09,0,1.09,12.57,3.28,0.55,60.13,0.55,3.83,0,1.09,3.83,0,0,27.88,2.19,0,0,0,0,0,2.73
