stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,28.6,0,0,0,0,4.09,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,4.09,4.09,163.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,17.12,2.14,3.21,0,0,0,0,1.07,8.56,0,0,8.56,78.09,10.7,0,9.63,0,360.52,2.14,0,25.67,66.33,1.07,0,0,32.09,18.19,0,0,7.49,1.07,1.07,0,0,0,0
21Day,8.03,2.68,1.34,38.82,0,21.42,0,6.69,0,1.34,1.34,484.55,1.34,12.05,9.37,14.72,36.14,12.05,41.49,1.34,8.03,20.08,0,74.96,21.42,1.34,5.35,0,21.42,56.22,0,2.68,9.37,1.34,8.03,1.34,0,0,10.71
3Month,1.6,15.68,46.71,185.89,2.88,0,24,1.92,28.16,37.75,0.96,11185.43,54.71,3.84,170.53,33.91,49.91,37.11,68.79,18.24,11.52,31.67,19.84,10.24,0.96,8,12.16,0,2.88,144.3,0.96,168.29,4.48,0.32,0,0.96,22.72,262.36,36.79
22Month,6.56,24.6,22.41,143.22,0.55,0,55.76,0.55,14.21,54.67,24.05,19756.65,26.24,11.48,90.74,6.01,16.4,44.28,80.36,3.28,356.97,19.68,1.09,17.49,2.73,7.65,21.32,14.21,1.09,24.6,0,33.89,4.92,8.2,0,0,1.64,0.55,22.96
