stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.64,20.43,0,0,0,0,4.09,20.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.91,1.07,0,10.7,1.07,14.98,0,0,0,0,0,0,0,6.42,0,2.14,20.33,5.35,1826.13,0,0,0,0,95.21,23.54,0,1.07,0,60.98,0,0,0,7.49,0,0,2.14,0,0,0
21Day,24.09,1.34,0,28.11,0,18.74,0,2.68,0,4.02,0,10.71,4.02,18.74,5.35,2.68,10.71,21.42,1527.27,0,0,6.69,0,26.77,8.03,0,0,0,21.42,17.4,0,0,12.05,2.68,9.37,1.34,4.02,0,0
3Month,2.56,8,5.44,71.99,0.32,0,6.08,0.64,16.96,168.29,0,141.42,1034.08,46.07,30.08,11.84,22.4,111.66,667.09,428.41,0.64,7.68,13.44,5.44,0,3.52,1.92,0,0.64,15.36,4.48,25.6,2.88,0,0,0,1281.4,21.12,27.2
22Month,0.55,8.2,2.19,27.88,0.55,0,4.37,1.09,5.47,422.56,3.83,378.29,138.85,33.89,21.32,3.28,2.19,107.69,705.73,97.3,9.29,3.83,1.64,1.64,0,2.19,3.28,1.09,3.28,1.64,0,8.75,3.83,0.55,0,0,86.92,0,32.8
