stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,12.26,0,110.33,4.09,0,0,0,0,0,0,0,12.26,0,0,4.09,0,0,85.81,98.07,171.63,0,0,0,0,61.3,1295.39,0,0,0,36.78,0,0,0,0,0,0,0,0,0,0
72hpf,19.26,11.77,0,146.56,20.33,14.98,0,1.07,0,0,9.63,0,0,10.7,0,1.07,1.07,175.45,474.99,12.84,113.4,0,161.54,2.14,1.07,314.52,443.96,3.21,12.84,0,90.93,23.54,0,0,90.93,2.14,3.21,14.98,0,0,0
21Day,108.42,20.08,36.14,1978.35,14.72,252.98,0,139.21,0,60.23,13.39,0,0,916.9,9.37,76.3,301.17,49.53,1231.45,62.91,621.08,0,5.35,40.16,4.02,505.97,805.8,16.06,21.42,0,318.57,148.58,0,9.37,311.88,25.43,58.9,28.11,0,0,30.79
3Month,1.92,14.4,17.92,2951.21,2.88,0,13.44,3.52,0.64,659.74,100.78,0.32,0,371.46,72.63,8.96,2921.46,19.84,855.22,87.67,76.15,15.04,1.28,69.11,22.4,15.36,25.28,15.68,31.04,0,16.32,57.59,0.32,571.43,33.91,1.28,0,2.56,22.08,67.19,48.31
22Month,0.55,26.24,42.64,198.98,4.37,0,7.65,3.83,0,279.34,131.74,28.43,0,490.9,20.77,48.65,1719.23,2.19,43.19,129.56,81.45,3.28,18.04,49.75,0,16.95,34.99,12.03,45.92,2.73,13.12,4.92,0,111.52,266.22,8.75,0,2.73,2.73,0,20.23
