stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,85.81,0,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,0,0,0,0,0,4.09,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,19.26,3.21,0,33.16,12.84,16.05,0,1.07,0,0,0,0,0,1.07,0,7.49,5736.22,1.07,25.67,0,0,1.07,0,179.72,77.02,0,2.14,46,1.07,0,23.54,0,0,1.07,0,0,0
21Day,66.93,10.71,4.02,143.22,49.53,242.27,0,6.69,2.68,4.02,0,24.09,0,18.74,12.05,4.02,7485.08,12.05,113.78,0,0,21.42,1.34,104.41,62.91,5.35,4.02,48.19,41.49,1.34,10.71,9.37,74.96,2.68,2.68,0,21.42
3Month,0.32,1.92,1.28,22.72,0.32,0,0.32,0,0.64,3.84,0,17.6,5.12,0.32,4.8,5.76,571.11,3.2,6.72,1.28,0.32,1.6,0,0.32,0,3.52,0.32,0,1.92,7.36,0.64,0,0,0,1.92,2.88,1.6
22Month,0,8.75,1.09,3.28,0.55,0,0,0,1.09,2.73,3.28,33.89,3.28,0,4.37,0.55,487.62,1.64,19.68,0.55,0.55,1.09,0,0,0,3.28,0,0,0,1.09,0.55,0,0,0,1.09,0,0.55
