stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,16.35,12.26,4.09,0,0,0,0,8.17,110.33,0,0,0,0,0,0,0,0,0,0,0
72hpf,3.21,4.28,0,4.28,2.14,4.28,0,1.07,0,0,0,0,0,0,0,4.28,13.91,0,4.28,0,0,0,0,63.12,16.05,1.07,0,4.28,0,0,2.14,0,0,0,0,0
21Day,1.34,0,0,6.69,1.34,8.03,0,0,0,0,0,1.34,0,2.68,1.34,1.34,6.69,1.34,2.68,0,0,0,0,14.72,2.68,0,0,2.68,0,0,0,1.34,1.34,0,0,0
3Month,0.64,1.28,0.64,9.28,0,0,1.28,0.32,0.96,3.84,0,21.76,4.48,0.32,4.8,0,1.6,4.8,5.76,1.28,0.32,1.92,0.96,0.64,0,0.64,0.32,0.32,0.96,11.84,0,0,0.32,0.96,16.32,4.48
22Month,0,0.55,0,1.64,0,0,0,0,1.64,6.56,2.19,25.15,1.64,1.09,2.19,0,0.55,5.47,2.19,0.55,0,0.55,0,0,0.55,0,0.55,0.55,0.55,1.64,0,0,0,0,0,0.55
