stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,298.31,118.51,0,0,0,0,0,0,0,24.52,0,0,0,0,32.69,24.52,40.86,286.05,0,0,0,4.09,208.41,2578.52,28.6,0,0,0,0,0,0,0,0,0,40.86,0,0,0
72hpf,29.95,12.84,0,73.82,132.65,62.05,0,0,0,0,1.07,0,0,0,0,2.14,1.07,52.42,80.23,11.77,88.79,0,10.7,1.07,13.91,3154.81,2255.12,24.61,102.7,0,244.98,0,0,9.63,436.47,58.84,17.12,25.67,0,0,0
21Day,81.65,8.03,87,282.43,61.57,148.58,0,22.76,0,8.03,9.37,0,0,420.3,8.03,96.37,867.37,17.4,107.08,33.46,202.12,1.34,10.71,57.56,14.72,2449.52,870.05,64.25,274.4,0,160.62,163.3,0,10.71,1180.59,152.59,139.21,275.74,1.34,0,40.16
3Month,13.12,21.44,182.69,519.6,11.84,0,35.83,1.28,1.28,979.68,84.79,1.92,0,5722.61,189.41,6.72,6580.08,114.86,78.39,68.15,148.78,59.19,10.56,319.95,161.57,135.66,49.59,193.25,276.12,0,20.48,126.06,0.64,151.66,402.82,9.6,0.64,21.12,27.84,50.55,88.63
22Month,4.92,30.61,224.68,288.09,15.85,0,27.88,2.19,0.55,524.79,65.6,19.13,0.55,3774.1,30.07,10.93,8053.86,14.21,5.47,47.56,98.4,18.04,101.13,194.06,8.2,124.64,14.76,157.98,276.61,4.37,12.03,18.59,0,88.01,827.64,82.54,0.55,9.84,1.64,0,38.27
