stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,8.17,0,4.09,0,0,0,0,0,0,0,0,0,4.09,4.09,12.26,20.43,0,0,0,0,20.43,65.38,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,7.49,1.07,0,3.21,5.35,29.95,0,0,0,0,0,0,0,0,0,3.21,20.33,3.21,6.42,0,0,0,0,105.91,25.67,1.07,3.21,0,6.42,0,0,1.07,3.21,1.07,0,0,0,0
21Day,6.69,0,1.34,20.08,0,36.14,0,8.03,0,1.34,0,0,1.34,12.05,1.34,0,8.03,1.34,20.08,0,0,2.68,0,45.51,22.76,0,0,0,8.03,1.34,0,2.68,0,2.68,1.34,0,0,1.34
3Month,1.6,5.12,1.6,94.07,0.64,0,1.92,4.48,10.24,8.96,0.64,271.64,15.36,4.48,24.64,13.44,32.63,13.76,39.03,12.16,0.96,5.12,5.76,3.52,0.96,5.44,5.12,0,0.96,4.48,0.32,108.46,2.56,0.32,0.96,0.96,19.52,10.24
22Month,1.64,10.93,1.64,34.44,0,0,4.37,4.37,3.28,9.84,140.49,449.35,18.59,11.48,28.97,3.83,13.12,22.96,68.33,4.92,8.2,2.73,0,6.01,0.55,8.2,10.93,3.28,1.64,1.09,0,61.23,2.73,0,1.09,1.09,0,6.56
