stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,20.43,0,159.37,12.26,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,36.78,65.38,0,0,0,0,16.35,187.97,0,0,0,12.26,0,0,0,0,0,0,4.09,0,0,0
72hpf,34.23,47.07,0,128.37,81.3,6.42,0,0,0,0,0,0,0,0,0,0,14.98,464.29,5.35,503.87,0,0,2.14,0,70.61,88.79,0,1.07,0,480.34,0,0,0,20.33,0,0,6.42,0,0,0
21Day,29.45,13.39,5.35,127.16,14.72,20.08,0,2.68,0,0,1.34,2.68,4.02,1.34,12.05,12.05,5.35,210.15,30.79,807.14,0,1.34,24.09,1.34,38.82,40.16,4.02,4.02,0,157.95,34.8,0,5.35,14.72,5.35,18.74,5.35,0,0,6.69
3Month,1.6,67.19,6.72,181.73,2.24,0,2.88,0,0.32,12.48,8.64,2.24,52.79,4.8,0.64,211.81,34.87,100.78,37.43,176.29,9.92,0,11.52,20.8,5.12,0.64,4.16,3.2,0,1.6,4.16,0.32,109.74,4.48,0.32,0,2.56,2.56,5.12,4.48
22Month,0,37.72,8.2,53.57,1.64,0,1.09,0.55,0,6.56,6.56,37.72,82.54,1.09,1.09,155.25,9.84,13.67,27.33,127.37,2.19,2.19,7.65,2.73,2.19,0,2.19,6.56,2.19,4.92,0,0,43.73,3.28,0,0,1.09,0.55,0,3.83
