stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,20.43,0,20.43,0,4.09,0,4.09,0,0,134.85,0,4.09,0,8.17,0,12.26,8.17,19140.72,32.69,0,0,0,0,24.52,326.91,0,0,0,16.35,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,14.98,0,1.07,0,0,5.35,0,0,0,11.77,0,0,56.7,149.77,1.07,0,0,0,0,6.42,5.35,0,0,0,5.35,0,0,0,0,0,0,0,0,1.07
21Day,4.02,0,0,21.42,0,34.8,0,14.72,0,0,22.76,0,165.98,2520.46,169.99,4.02,2.68,9.37,96.37,13.39,0,0,1.34,0,25.43,9.37,0,1.34,0,6.69,10.71,0,0,1.34,4.02,4.02,0,0,149.92
3Month,6.08,44.79,27.2,374.66,1.6,0,7.68,3.2,1.28,122.54,1393.06,0.64,1115.66,43044.38,22.72,293.07,63.67,136.3,307.15,441.53,58.23,2.88,80.95,48.31,32.31,3.2,23.04,21.44,0,31.99,52.47,166.37,80.63,16.96,1.6,1.28,150.38,193.89,387.46
22Month,1.64,51.93,10.39,91.29,1.09,0,19.13,2.19,1.09,16.95,315.42,6.56,904.71,26963.74,37.72,30.07,6.56,19.13,176.57,600.23,4.37,24.6,25.69,0.55,3.83,0.55,5.47,27.33,8.2,3.83,4.92,7.65,9.84,3.28,4.37,1.09,3.28,0,337.83
