stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,948.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,12.26,24.52,0,4.09,0,0,4.09,220.67,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,340.19,5.35,0,12.84,0,0,0,0,0,0,0,0,0,0,0,0,1.07,9.63,2.14,83.44,0,0,3.21,0,29.95,29.95,0,1.07,20.33,0,0,3.21,1.07,0,1.07,0,0,0
21Day,764.3,0,1.34,49.53,1.34,21.42,0,16.06,0,0,0,1.34,2.68,0,20.08,2.68,1.34,30.79,4.02,196.76,0,0,48.19,0,33.46,62.91,1.34,0,34.8,24.09,1.34,10.71,1.34,8.03,5.35,0,0,4.02
3Month,8.64,1.92,0.96,19.52,0,0,0.32,2.56,0.32,0.64,3.84,0,31.36,2.24,1.92,4.8,0.64,6.4,3.2,62.07,3.52,0,5.12,0.32,0.96,0.96,2.24,1.28,2.24,1.6,13.44,0,0,0,0,0.96,1.28,2.88
22Month,4.37,2.73,1.64,7.65,0,0,1.64,1.09,0.55,1.64,9.84,8.75,176.57,4.37,4.37,9.84,0.55,1.09,4.92,65.6,0,7.65,2.19,0,1.09,0,1.09,1.09,1.09,2.73,10.39,0,0,0,0,0,0,1.09
