stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,36.78,0,0,0,0,0,0,0,0,102.16,0,0,0,0,12.26,12.26,65.38,44.95,0,0,0,0,32.69,93.99,0,0,8.17,0,0,0,0,0,0,0,0,0,0
72hpf,8.56,1.07,0,42.79,13.91,5.35,0,2.14,0,0,23.54,0,2.14,0,0,3.21,0,32.09,10.7,10.7,97.35,0,1.07,2.14,1.07,930.72,44.93,1.07,4.28,97.35,1.07,0,1.07,9.63,0,0,13.91,0,0,0
21Day,21.42,1.34,2.68,194.09,9.37,16.06,0,2.68,0,8.03,117.79,0,0,4.02,13.39,32.12,5.35,73.62,25.43,72.28,128.5,0,1.34,38.82,2.68,385.5,17.4,2.68,6.69,218.18,20.08,0,2.68,2.68,1.34,6.69,12.05,0,0,24.09
3Month,2.24,5.76,25.28,433.21,3.84,0,10.88,0.64,0.32,253.72,1136.78,0.32,0,55.35,1148.94,4.48,25.92,28.16,22.4,109.1,68.79,8.64,0.32,235.8,14.4,178.53,0.64,8.64,3.52,1.92,20.16,2.88,224.28,0.64,0,0,0.32,8.96,31.67,93.75
22Month,1.64,6.56,24.6,112.06,1.64,0,14.21,0.55,0,94.57,1842.77,6.56,0,96.76,213.74,7.11,22.41,10.93,4.37,70.52,77.62,1.64,2.73,77.08,2.19,55.21,0,7.11,4.37,2.19,1.64,0,104.96,4.37,2.73,0,0,0,0,34.99
