stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,4.09,0,0,0,0,0,0,0,0,0,0,0,8.17,24.52,0,0,0,0,24.52,204.32,0,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,0,2.14,0,4.28,4.28,0,0,0,0,0,0,0,0,0,3.21,2.14,0,16.05,0,0,0,0,70.61,33.16,0,0,0,11.77,0,0,3.21,2.14,4.28,1.07,0,0,0
21Day,1.34,1.34,0,9.37,1.34,2.68,0,0,0,0,0,0,2.68,0,0,1.34,1.34,12.05,0,0,0,0,17.4,13.39,0,4.02,0,10.71,5.35,1.34,5.35,5.35,4.02,0,0,0,0
3Month,0,0.64,0.32,15.36,0,0,0.32,0.96,1.28,0,13.76,1.92,0.64,6.72,4.16,7.36,2.56,16.32,5.76,0.32,1.28,0.32,1.28,0.32,6.72,0.32,0,1.6,1.6,41.27,0.96,0,0,0,4.48,348.42,3.84
22Month,0,2.19,0.55,14.21,0,0,0,2.19,1.09,1.64,29.52,1.09,1.09,1.64,0.55,1.64,2.19,15.85,0.55,0.55,2.19,0,1.64,0.55,2.73,0.55,2.19,0,0,23.51,1.09,2.73,0,0,0.55,2.19,1.64
