stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,478.11,16.35,0,147.11,0,0,0,0,0,0,0,98.07,0,0,0,0,16.35,4.09,0,760.07,0,0,0,286.05,2504.97,12.26,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,101.63,20.33,0,50.28,7.49,118.75,0,1.07,0,3.21,0,0,0,0,1.07,0,13.91,98.42,8.56,612.99,1.07,17.12,0,6325.68,1191.75,3.21,1.07,0,126.24,1.07,0,58.84,2.14,2.14,9.63,0,0,0
21Day,144.56,0,1.34,52.2,4.02,26.77,0,2.68,2.68,1.34,0,0,2.68,4.02,5.35,8.03,2.68,25.43,16.06,306.52,0,2.68,0,1761.51,488.56,0,1.34,0,21.42,30.79,6.69,21.42,1.34,12.05,2.68,0,0,4.02
3Month,0.32,0.32,0,19.52,0.32,0,1.92,0,26.24,1.92,0,0,5.12,2.56,0,1.92,1.92,1.6,1.28,4.16,0,0.32,1.28,97.26,2.88,0.96,0,0,0,0,14.72,0,0.32,0,0,0,4.16,1.28
22Month,0,0.55,0.55,33.89,0,0,0.55,0.55,3.28,2.73,0.55,0,14.76,0,0,1.64,0,0.55,0.55,1.64,0,1.09,0,30.61,2.19,0.55,0.55,2.19,0.55,0,41.55,0,0,0,0,1.09,0,1.64
