stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,20.43,0,972.56,36.78,4.09,0,0,0,0,0,0,53.12,0,0,0,0,171.63,380.04,8.17,49.04,0,0,0,0,8.17,408.64,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,33.16,2.14,0,1071.93,269.59,25.67,0,0,0,2.14,0,0,0,3.21,0,0,2.14,650.43,2640.24,9.63,67.4,0,118.75,0,38.51,254.61,189.35,25.67,1.07,0,50.28,75.96,3.21,16.05,2.14,0,9.63,0,0,0
21Day,54.88,1.34,49.53,4252.52,117.79,73.62,0,16.06,0,21.42,4.02,1.34,0,82.99,0,48.19,62.91,179.36,3165.63,147.24,151.25,0,1.34,50.86,6.69,160.62,124.48,42.83,5.35,0,62.91,113.78,21.42,9.37,14.72,49.53,8.03,2.68,0,16.06
3Month,5.76,16.32,127.66,4140.46,18.56,0,21.76,1.92,1.28,540.71,50.23,3.2,0,1889.94,62.07,4.8,1251,250.84,1276.6,167.97,64.31,15.68,2.56,563.75,169.57,95.34,11.52,142.06,8.32,0,4.16,73.27,653.66,5.12,0.96,0,3.2,61.11,85.43,36.15
22Month,4.92,36.63,256.93,2297.59,12.03,0,24.6,0,0,684.96,57.95,485.43,0,11017.82,35.53,8.2,1738.91,94.57,335.1,99.49,75.98,0,156.34,408.35,10.93,53.57,4.37,164,20.77,24.6,1.09,18.59,200.62,3.28,6.56,0,0,3.83,0.55,25.15
