stage,Cardiomyocyte,Endothelial_cell,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,12.26,12.26,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,16.35,98.07,0,0,0,0,32.69,335.09,0,0,20.43,0,0,0,0,0,0,0,0,0
72hpf,9.63,4.28,12.84,5.35,4.28,0,1.07,0,0,0,0,0,0,0,6.42,11.77,1.07,37.44,0,0,3.21,0,141.21,58.84,0,0,46,0,0,14.98,0,0,4.28,0,0,0
21Day,5.35,4.02,21.42,1.34,6.69,0,6.69,0,1.34,0,1.34,0,10.71,1.34,4.02,2.68,12.05,46.85,0,0,4.02,0,44.17,20.08,1.34,0,20.08,5.35,1.34,5.35,1.34,1.34,2.68,0,0,16.06
3Month,0,6.08,27.2,0.32,0,0,1.28,3.84,18.24,0,6.72,7.36,1.92,1.6,2.56,24.96,10.56,15.04,3.2,0,3.52,1.6,2.24,0.32,1.6,0.96,0,0.32,15.36,0,0,0,0,4.48,8.64,11.2
22Month,0.55,6.56,8.75,0,0,0.55,1.09,0.55,26.79,8.2,16.95,8.75,4.37,2.19,1.64,3.28,12.03,13.67,0,0.55,0,0,1.09,0,2.73,1.09,0.55,0.55,2.19,2.73,0,0,0,0,0,6.56
