stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,19.26,0,0,0,0,0,0,0,0,0,0,3.21,0,2.14,0,0,0,0,21.4,9.63,1.07,0,0,8.56,0,0,1.07,0,0,1.07,0,0,0
21Day,1.34,0,0,0,56.22,0,6.69,0,0,0,0,0,1.34,0,0,0,0,9.37,0,0,0,0,28.11,5.35,0,0,0,1.34,1.34,2.68,0,2.68,4.02,1.34,0,0,1.34
3Month,0,3.52,1.28,12.16,0,1.6,0.64,4.48,0.64,0,115.5,0.64,0,23.68,0.64,8,3.2,5.44,0.32,0,2.88,0.32,2.56,0,4.16,0.64,0,0,2.24,34.55,0,0.32,0,0.64,0.64,10.24,0.32
22Month,0,5.47,2.73,3.83,0,2.19,1.64,0.55,2.73,2.19,289.73,1.64,0,24.05,0,1.64,2.73,4.92,0,7.65,1.64,0.55,1.64,0,2.19,0,0.55,0.55,0.55,13.12,0.55,0,0,0,0.55,0,0.55
