stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,16.35,0,0,0,0,0,0,0,12.26,0,0,0,0,4.09,8.17,0,53.12,0,0,0,0,16.35,326.91,0,0,20.43,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,2.14,0,6.42,1.07,2.14,0,1.07,0,0,0,0,0,0,0,0,4.28,28.88,2.14,28.88,0,1.07,0,0,162.61,37.44,2.14,5.35,17.12,1.07,0,19.26,0,0,2.14,0,0,0
21Day,4.02,0,0,44.17,2.68,4.02,0,5.35,0,1.34,0,0,1.34,0,4.02,12.05,4.02,13.39,6.69,72.28,0,0,9.37,0,88.34,34.8,0,1.34,33.46,6.69,2.68,12.05,2.68,6.69,1.34,0,0,2.68
3Month,0,1.6,0.64,19.84,0.64,0,0,0,6.72,2.24,0,0,15.68,2.24,0.32,10.88,1.6,3.52,4.16,4.8,1.6,0,3.2,0.96,1.28,0.32,1.28,1.6,0.32,0.32,25.92,0.64,0,0,0,1.28,2.24,2.24
22Month,0,1.64,0.55,3.83,0,0,0.55,0,1.64,1.64,1.64,0,38.81,0.55,1.09,18.59,0,0.55,1.64,6.56,0,1.64,0,0,0,0,1.64,0.55,0,0,2.19,0,0,0,0,0,0,0
