stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,28.6,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,4.09,20.43,16.35,81.73,0,0,0,0,16.35,617.05,0,0,16.35,0,0,0,0,0,0,0,0,0,0
72hpf,16.05,9.63,0,21.4,7.49,17.12,0,1.07,0,0,0,0,0,0,0,1.07,0,17.12,36.37,3.21,43.86,0,1.07,2.14,1.07,98.42,141.21,0,2.14,42.79,2.14,0,0,20.33,0,0,7.49,0,0,0
21Day,21.42,4.02,0,73.62,1.34,46.85,0,25.43,0,0,8.03,0,0,1.34,0,28.11,6.69,2.68,18.74,17.4,70.94,1.34,0,9.37,0,41.49,70.94,1.34,1.34,20.08,5.35,0,0,10.71,4.02,2.68,0,1.34,0,9.37
3Month,0.32,6.72,2.56,86.39,0.96,0,1.28,2.24,0,7.04,17.92,0,0,64.95,13.76,4.48,35.51,3.84,20.8,21.12,26.88,5.76,0,6.4,4.16,2.88,1.28,3.2,4.16,0.64,3.2,0.32,27.84,0.64,0,0,1.28,7.04,17.6,21.44
22Month,0,7.65,2.19,27.88,1.09,0,0,2.19,0.55,6.56,24.05,9.84,0,155.8,10.93,13.67,54.12,1.09,3.83,22.96,21.87,0.55,3.28,1.64,1.09,1.09,0,4.37,10.39,0.55,1.09,0,6.56,2.19,0.55,0,0,1.09,0,8.75
