stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,167.54,32.69,0,3285.47,8.17,12.26,0,0,0,0,0,4.09,16.35,0,0,4.09,0,32.69,1924.7,110.33,2129.02,0,0,0,4.09,2214.83,11707.55,0,0,416.81,0,0,4.09,0,0,106.25,0,0,0
72hpf,31.02,9.63,0,914.67,14.98,34.23,0,1.07,0,0,1.07,0,0,0,0,2.14,0,4.28,1154.3,4.28,574.48,0,0,5.35,0,343.4,486.75,1.07,2.14,1016.3,0,0,29.95,2.14,0,80.23,0,0,0
21Day,34.8,0,0,398.88,12.05,41.49,0,5.35,0,2.68,1.34,1.34,0,2.68,0,8.03,6.69,4.02,331.96,8.03,934.3,0,0,21.42,0,100.39,216.84,1.34,1.34,1404.12,46.85,1.34,16.06,5.35,9.37,18.74,0,0,2.68
3Month,1.6,8,0.96,72.95,2.88,0,4.16,0.32,0.64,4.16,26.56,3.52,0,30.72,8.32,0.64,8.96,4.48,131.5,8.64,881.46,361.22,0,11.52,2.56,19.52,6.4,2.24,0.96,10.56,4.16,118.06,1.28,0,0,4.48,10.88,30.72,6.4
22Month,0,16.95,2.73,62.87,1.09,0,12.03,0.55,0.55,3.83,27.33,13.67,0,79.81,3.28,1.09,7.11,2.19,97.3,12.57,1612.08,120.26,6.01,25.69,0,27.88,12.57,2.73,2.73,3.83,1.09,32.25,3.28,1.09,0,0.55,2.73,0,9.29
