stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,98.07,208.41,0,1205.49,0,0,0,0,0,8.17,0,8.17,8.17,0,8.17,0,196.15,89.9,633.39,715.12,0,4.09,0,44.95,143.02,2165.79,4.09,0,49.04,0,0,0,0,0,20.43,0,0,0
72hpf,102.7,412.94,0,1039.84,59.91,24.61,0,0,0,1.07,0,0,0,0,16.05,0,572.34,909.32,142.28,538.1,0,47.07,58.84,6.42,224.66,326.29,3.21,2.14,466.43,1.07,0,35.3,1.07,2.14,6.42,0,0,0
21Day,99.05,270.38,4.02,3241.93,52.2,58.9,0,17.4,12.05,1.34,1.34,0,13.39,4.02,80.31,12.05,44.17,1537.97,683.99,293.14,0,1.34,139.21,0,344,219.52,14.72,8.03,216.84,103.07,6.69,8.03,4.02,29.45,2.68,0,0,22.76
3Month,0,92.79,3.2,61.43,0.32,0,1.92,0.32,10.56,3.84,0.64,0,10.24,2.56,2.24,5.76,2.24,42.87,107.18,25.28,18.88,0,1.92,1.6,1.28,1.92,2.56,0.96,1.28,0.64,4.16,0.64,0,0,0,3.2,4.48,3.84
22Month,0,164,6.56,88.01,0,0,0,1.09,68.88,6.56,162.9,0,53.57,8.2,5.47,18.59,0.55,29.52,156.89,102.77,1.64,1.09,3.28,1.09,1.09,4.37,7.11,1.09,2.19,0.55,4.37,3.83,2.19,0,1.64,0.55,0,5.47
