stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,0,0,3.21,0,2.14,1.07,1.07,0,0,0,0,0,0,0,0,0,0,1.07,0,2.14,0,0,0,0,0,0
21Day,1.34,2.68,4.02,33.46,0,5.35,0,2.68,0,1.34,2.68,0,1.34,0,18.74,22.76,2.68,21.42,46.85,12.05,0,0,4.02,0,5.35,10.71,1.34,0,0,0,2.68,0,0,1.34,1.34,0,0,9.37
3Month,0.64,1.28,18.88,104.3,0.32,0,2.56,0,0,62.39,9.28,0,79.35,9.28,7.04,547.75,4.48,18.88,50.55,9.92,0.32,0,11.52,11.2,2.24,0,5.12,0.64,0,0.64,5.12,9.28,0.64,0.96,0.32,4.48,6.4,22.08
22Month,0.55,2.19,29.52,60.68,0,0,2.19,1.09,0.55,28.97,24.6,2.19,360.25,8.2,15.85,533.53,0.55,9.29,45.92,19.13,1.09,4.37,6.01,1.09,0,0,3.83,0.55,0.55,0.55,0.55,21.32,0,0,0.55,0.55,0,9.84
