stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,28.6,32.69,0,261.53,0,0,0,0,0,4.09,0,12.26,0,0,0,0,24.52,151.2,175.72,179.8,0,0,0,0,69.47,392.29,4.09,0,0,20.43,0,0,0,0,0,0,4.09,0,0,0
72hpf,10.7,16.05,0,130.51,8.56,73.82,0,3.21,0,5.35,0,0,2.14,0,4.28,0,33.16,393.68,14.98,100.56,0,2.14,4.28,6.42,88.79,94.14,2.14,2.14,0,97.35,1.07,0,0,26.74,1.07,0,9.63,0,0,1.07
21Day,18.74,5.35,4.02,206.13,2.68,101.73,0,9.37,2.68,14.72,0,0,12.05,6.69,58.9,4.02,4.02,66.93,49.53,36.14,0,0,16.06,0,22.76,26.77,4.02,4.02,0,20.08,8.03,0,0,6.69,0,1.34,2.68,0,0,17.4
3Month,1.6,22.72,10.88,515.76,1.28,0,6.4,6.72,75.19,204.13,0.64,0,129.26,207.33,11.84,147.82,17.92,128.3,158.37,28.48,4.16,0.32,88.95,13.12,3.2,2.88,16,8,0,1.28,16.64,1.6,262.04,5.76,0.32,0,2.88,53.11,443.77,111.02
22Month,1.09,40.45,21.32,189.69,1.09,0,10.39,8.2,39.36,357.51,22.96,0,180.94,121.9,51.93,201.72,3.83,37.72,224.13,26.79,1.09,2.73,47.01,0,1.09,1.09,20.77,13.12,1.64,4.37,3.28,0,31.16,7.65,1.64,0,0,9.84,1.09,61.77
