stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,2.14,0,8.56,0,6.42,0,0,0,0,0,0,0,0,0,0,0,19.26,2.14,4.28,0,1.07,0,0,39.58,24.61,0,0,1583.29,0,0,1.07,0,0,0,0,0,0
21Day,20.08,6.69,0,37.48,1.34,53.54,0,4.02,0,0,2.68,0,13.39,0,10.71,6.69,0,34.8,2.68,109.76,0,0,8.03,0,36.14,24.09,1.34,2.68,3568.53,48.19,1.34,9.37,2.68,16.06,1.34,0,0,4.02
3Month,0,0.32,0,13.12,0.32,0,0.32,0,0.32,0.64,0.64,0,0.32,1.92,0,0,0.96,1.6,0.64,12.16,0.64,0,0.32,0,1.28,0,0,0.64,30.4,0,3.52,0,0,0,0,0.32,1.28,0.64
22Month,0,1.64,1.09,7.11,0,0,0,0,0.55,0.55,0.55,2.19,10.39,0.55,0,0,0,1.64,1.09,2.19,0,0,0,0.55,1.64,0,0,0,0,0,0.55,0,0,0,0,0,0,0
