stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,228.84,93.99,0,588.44,12.26,0,0,4.09,0,0,0,0,36.78,4.09,0,4.09,0,61.3,138.94,212.49,935.79,0,0,0,8.17,375.95,8528.33,0,0,0,138.94,0,0,0,0,0,49.04,0,0,0
72hpf,178.66,63.12,0,238.56,56.7,67.4,0,5.35,0,0,0,0,0,5.35,0,13.91,0,154.05,344.47,24.61,739.23,0,36.37,21.4,9.63,3159.09,1997.3,13.91,34.23,0,534.9,12.84,5.35,211.82,29.95,21.4,46,0,0,0
21Day,204.8,29.45,20.08,800.44,25.43,165.98,0,49.53,0,5.35,24.09,0,0,33.46,14.72,220.86,42.83,54.88,323.93,129.84,851.31,0,1.34,97.71,5.35,1037.36,689.34,13.39,13.39,0,301.17,96.37,21.42,88.34,24.09,85.67,21.42,0,0,78.97
3Month,3.52,21.76,9.6,315.79,4.16,0,3.84,8,0.96,45.75,54.39,0.64,0,243.16,37.43,20.48,165.73,35.19,71.99,70.07,94.07,12.16,1.28,32.31,52.47,21.12,5.76,19.2,11.2,0,5.76,12.8,516.4,8,1.28,0,3.52,36.15,169.57,82.87
22Month,0.55,71.07,12.57,174.38,0.55,0,1.64,4.37,0,23.51,197.34,52.48,0,583.83,36.63,49.2,252.55,13.67,13.12,133.93,105.5,3.83,28.97,25.69,4.37,12.57,1.09,28.43,25.15,3.28,7.65,2.73,176.57,11.48,11.48,0,1.09,5.47,1.64,38.81
